lon,lat
110.3990169,-7.071760963
110.3659101,-7.071098039
110.4875807,-7.072904
110.4633955,-7.07041506
110.3829462,-7.071454406
110.3831433,-7.073742308
110.3637402,-7.06958968
110.3677669,-7.068943371
110.3815753,-7.068970336
110.2948696,-7.069702958
110.5339855,-7.068121646
110.3943123,-7.067639424
110.3930096,-7.070948367
110.4546188,-7.067992398
110.3970862,-7.067777803
110.4387086,-7.035514857
110.4953747,-7.072317479
110.4380413,-7.037461218
110.384984,-7.068497146
110.3866391,-7.069402068
110.4346901,-7.030028527
110.5214198,-7.068180415
110.3155054,-7.067445099
110.4460527,-7.06939725
110.3874731,-7.065651373
110.5014243,-6.956914838
110.5220897,-7.065754742
110.4356897,-7.02974688
110.3656402,-7.065491924
110.3655345,-7.066150989
110.4658859,-7.065862381
110.466109,-7.065222107
110.4369944,-7.032441714
110.305086,-7.065666521
110.3054877,-7.065158535
110.4371879,-7.03003346
110.5167675,-7.066367905
110.4357835,-7.032122507
110.310323,-7.06578964
110.4361015,-7.033658505
110.4901835,-7.064206361
110.4913916,-7.064366631
110.5158045,-7.063679515
110.4439068,-7.034186151
110.3645442,-7.063167114
110.4456733,-7.030634299
110.3672865,-7.064726586
110.4474612,-7.032451683
110.3678878,-7.064315143
110.442821,-7.033524314
110.367966,-7.06646692
110.4602733,-7.062991239
110.4536494,-7.020796961
110.5186679,-7.063614562
110.4542198,-7.021019929
110.366366,-7.062195829
110.4518295,-7.021414997
110.5238351,-7.06259427
110.4467732,-7.023126235
110.3633999,-7.062091447
110.4509196,-7.018279043
110.4435267,-7.02279136
110.499488,-7.062246362
110.4465846,-7.026882975
110.3661244,-7.059843402
110.4657798,-7.05940114
110.5275735,-7.060637684
110.40873,-7.059219857
110.3936931,-7.058259088
110.4660975,-7.057440447
110.255898,-7.058982856
110.335346,-7.05698729
110.2650645,-7.055948302
110.2564172,-7.055394858
110.3918483,-7.054968038
110.3922751,-7.05551766
110.4702093,-7.054615416
110.4701318,-7.054080626
110.5034442,-7.054533995
110.3515752,-7.05267746
110.3536798,-7.052864655
110.3530533,-7.051802099
110.4851706,-7.05223002
110.4655876,-7.050818814
110.3558405,-7.050515328
110.5050778,-7.05076125
110.3470687,-7.048778079
110.462918,-7.048523519
110.5053452,-7.048916092
110.4696447,-7.048076015
110.4629471,-7.047645412
110.4682842,-7.047606004
110.4993644,-7.048566267
110.523356,-7.047685194
110.3067725,-7.047046857
110.3996896,-6.947363521
110.4834059,-7.046364265
110.4022155,-6.95011708
110.484838,-7.048346892
110.4056659,-6.949307445
110.4978909,-7.046637371
110.3035267,-7.046833161
110.5205225,-7.047376222
110.4040915,-6.950817914
110.4468693,-7.045791479
110.4040763,-6.94954453
110.5264031,-7.045774622
110.4044518,-6.951907948
110.5358697,-7.045755839
110.5102523,-7.045504591
110.4007128,-6.952887194
110.3989123,-6.949908793
110.3509177,-7.044503456
