"lon","lat"
110.4119595,-7.053868126
110.4123176,-6.969645652
110.4123526,-6.968777329
110.4123758,-7.029676438
110.4124558,-7.049456289
110.4124851,-6.970861992
110.4124898,-6.99728714
110.4126524,-6.97228102
110.4130796,-7.033692889
110.4131494,-7.092327452
110.4131533,-7.014044504
110.4131942,-6.996350709
110.4132371,-6.964275545
110.413531,-7.073420429
110.4135777,-6.98879898
110.4135838,-6.957316996
110.4141332,-6.992868001
110.4143502,-6.988757062
110.4144951,-6.958500475
110.4145957,-7.069551522
110.4148511,-6.971304087
110.4149807,-6.992991752
110.4151624,-6.990988443
110.4152314,-6.992988528
110.4154708,-6.998536601
110.4155028,-6.963771629
110.4155697,-6.964345997
110.4156123,-6.980054494
110.4158451,-7.012069318
110.415878,-6.976323539
110.4159578,-7.081326464
110.4159736,-7.086694427
110.4160112,-6.996461023
110.4161059,-6.984989386
110.4163293,-7.033259245
110.4164164,-7.069674683
110.4164419,-6.969853452
110.4165972,-6.991972088
110.4167424,-7.063308933
110.4167945,-7.092291585
110.4174299,-7.070121484
110.4174565,-7.013830023
110.4178094,-6.957592463
110.4178459,-7.01524724
110.4179406,-6.960835647
110.4179434,-7.015467199
110.4182314,-6.971814984
110.4182875,-6.984354821
110.4183132,-7.076231725
110.4184158,-6.959349846
110.418441,-6.966275081
110.4185976,-6.983121793
110.419355,-7.020671781
110.4194098,-6.996123256
110.4195307,-6.977223129
110.4199957,-6.966682368
110.4200107,-6.988427197
110.4201298,-6.967594633
110.4202664,-7.015201377
110.4203835,-7.028695751
110.4205686,-7.084273715
110.4206129,-6.96242648
110.4207537,-6.955096244
110.4209093,-7.022093137
110.4210157,-6.962212687
110.421084,-6.985591673
110.4210915,-7.05839363
110.421282,-7.066323243
110.4213501,-6.986722626
110.4214882,-6.99580827
110.4217248,-7.013327301
110.4218845,-7.070329322
110.4221044,-6.956381592
110.4221881,-6.974512884
110.4222054,-6.956719531
110.4222456,-7.026767369
110.4223831,-6.972790252
110.4226268,-7.027608027
110.4226481,-7.002565638
110.4226562,-7.089681098
110.4229401,-7.022172206
110.4230102,-7.027493649
110.4231774,-7.048979373
110.4233443,-7.062075916
110.4233677,-6.985656142
110.423585,-7.02741779
110.4237822,-7.02157996
110.4238197,-6.986150059
110.4239097,-7.036761125
110.4239393,-6.972438781
110.4239986,-7.005182204
110.4241225,-6.974062996
110.4245353,-7.009037598
110.4248353,-7.045747671
110.4249562,-7.075390362
110.4250516,-7.018920729
110.425074,-7.04162759
110.4251472,-7.006806657
110.4251683,-7.017466112
110.4252981,-6.971700389
110.4257648,-6.997254669
110.4259262,-7.077009875
110.4260117,-7.073368768
110.4262783,-7.050953296
110.4263829,-7.026885258
110.4265457,-7.067219822
110.4266353,-7.007665083
110.4274274,-7.058915785
110.4274753,-6.991581524
110.4276258,-6.994741006
110.4276756,-7.005682625
110.4276845,-6.971785513
110.4277763,-6.980871763
110.4277913,-7.075312939
110.4279113,-7.036652892
110.4280776,-7.009041923
110.4280792,-7.071712537
110.4282322,-7.018694916
110.4282786,-6.990780782
110.4285728,-7.022179101
110.4285815,-6.978549812
110.4286784,-6.983483579
110.4286839,-7.025356741
110.4287242,-7.023710613
110.4287771,-7.081468219
110.428868,-6.979865799
110.4289273,-7.073655558
110.4290052,-6.96843634
110.4292805,-7.00114276
110.4293088,-6.989589732
110.4293293,-7.076083527
110.429387,-7.060409833
110.429408,-7.047478483
110.4294796,-6.998260674
110.4301206,-6.981779103
110.4302068,-7.04250128
110.4306709,-7.033375183
110.430848,-6.998775287
110.4310926,-6.977648343
110.431108,-7.073727012
110.4311165,-6.964782961
110.4311627,-7.001389305
110.4314204,-6.972611219
110.4314827,-7.010511307
110.4315745,-6.974777121
110.4315939,-7.011886525
110.4316029,-7.071474101
110.4316453,-7.006724389
110.4321833,-6.989650843
110.4322342,-6.990798994
110.43244,-6.996358984
110.4324829,-6.997304985
110.4331551,-6.985085744
110.4333806,-7.074955652
110.4334193,-6.995236543
110.4335509,-6.981668041
110.4338491,-6.985073381
110.4338545,-6.999267444
110.4338851,-6.998528839
110.4339397,-6.962333608
110.4339781,-6.998143972
110.4340569,-6.973501547
110.4341754,-6.996678618
110.4344353,-6.984565422
110.434525,-6.991003974
110.4346352,-7.05781531
110.4346494,-6.980234245
110.4346879,-6.969927564
110.4348088,-6.977964347
110.4350215,-6.974807351
110.4352205,-7.01086836
110.4352396,-7.00623067
110.4353137,-6.992498738
110.4354947,-6.997364145
110.4355733,-6.993803697
110.4360755,-7.002347855
110.436078,-7.008150777
110.4362353,-6.964345511
110.4364996,-6.961658246
110.4367998,-6.994509676
110.4368239,-7.011661186
110.4373994,-7.01101106
110.4374072,-6.988900412
110.4378535,-6.965025855
110.4378833,-7.003449213
110.4379629,-6.960851104
110.4379985,-6.974810904
110.4381997,-7.004622065
110.4383275,-6.977446403
110.4383661,-7.085081252
110.4383788,-6.992631623
110.4385039,-6.989032185
110.4385117,-7.010131876
110.4385375,-6.982717722
110.4385649,-6.978233628
110.4386025,-6.972045764
110.4387827,-7.007798212
110.4388537,-6.958399418
110.4389074,-6.957147016
110.4389375,-6.975751368
110.4391657,-6.981518192
110.4393009,-7.003744024
110.4393889,-7.013501851
110.4395677,-6.9728297
110.4395985,-6.968941879
110.4399245,-6.958244128
110.4399267,-6.978440122
110.4399341,-6.983897152
110.439938,-7.043437893
110.4400036,-7.01216267
110.4400182,-6.967376795
110.4400853,-6.976796451
110.4402631,-6.959027319
110.44133,-6.962185836
110.4416145,-6.964508451
110.4417668,-7.013943582
110.441817,-7.005505729
110.441845,-6.995447749
110.4418782,-6.962343041
110.4419949,-7.061247277
110.4421964,-6.99644651
110.4424034,-6.958171941
110.4425027,-6.998370155
110.4426449,-7.014386242
110.4427888,-6.965188255
110.4428412,-7.007656481
110.443169,-6.997218492
110.4434419,-7.016548459
110.443616,-7.055093732
110.4441269,-6.994599463
110.4442187,-7.012052826
110.4443578,-6.957939334
110.4445589,-6.986818206
110.4446306,-6.988286446
110.4446562,-7.000215441
110.4446974,-6.998076571
110.4447088,-6.996713748
110.444838,-7.008837673
110.444937,-6.990343111
110.4459025,-6.956282127
110.4461171,-6.973738767
110.4461741,-7.000195002
110.4461966,-6.987124404
