"","lon","lat","distance"
"193",115.1738309,-8.793803314,0.397268602537845
"194",115.1731195,-8.793680768,0.401723062462795
"195",115.172955,-8.793322854,0.371242266784646
"196",115.1746792,-8.814512885,2.68482698104316
"197",115.1445541,-8.783961456,2.9839867225469
"198",115.1421218,-8.786999116,3.27392026202301
"199",115.175465,-8.790382541,0.1300699112867
"200",115.1744069,-8.789368502,0.0972950904748508
"201",115.1735652,-8.79040814,0.082015534517718
"202",115.1468259,-8.669135353,4.35624138542248
"203",115.1465847,-8.668992211,4.38509982081724
"204",115.1682145,-8.665086991,2.27312739506243
"205",115.167791,-8.66394013,2.38053838066186
"206",115.1683982,-8.663477173,2.3543666120325
"207",115.1393781,-8.791427759,3.65918932968444
"208",115.1394029,-8.793236101,3.709479597321
"209",115.1736816,-8.806352905,1.78326236034375
"210",115.1728168,-8.806992691,1.85984874046022
"211",115.1730228,-8.806235026,1.77445978451275
"212",115.2138277,-8.807138989,0.481228713042327
"213",115.2148309,-8.806086683,0.32299943035067
"214",115.1393409,-8.811883073,4.52930208722599
"215",115.1768376,-8.817854238,3.06685875822903
"216",115.1759768,-8.818063754,3.08279283133534
"217",115.1755772,-8.819497656,3.2388907809252
"218",115.1750713,-8.819617387,3.25017518381861
"219",115.1764479,-8.817322117,3.00456844987
"220",115.1843612,-8.821608171,3.64180717719627
"221",115.184969,-8.821614243,3.66333764820626
"222",115.1776542,-8.821311123,3.45622555255693
"223",115.1773986,-8.821790633,3.50610576355987
"224",115.1772577,-8.822602019,3.59398700002174
"225",115.1812077,-8.823072417,3.71002947290138
"226",115.1827696,-8.835406037,5.08158726350074
"227",115.1813379,-8.83542162,5.05675291238379
"228",115.1627483,-8.834004039,5.00400865884327
"229",115.1408683,-8.827896236,5.55561546480336
"230",115.1474793,-8.830201486,5.31354977539749
"231",115.1480829,-8.83205754,5.45005328462669
"232",115.1634448,-8.834986693,5.0907024266628
"233",115.1779026,-8.834151567,4.87273583974475
"234",115.280363,-8.535974644,1.82507284581092
"235",115.1959642,-8.561215525,2.11980321569097
"236",115.2079965,-8.562279312,0.86322305541443
"237",115.2080761,-8.563127487,0.804799079286369
"238",115.207526,-8.561680671,0.944132783781654
"239",115.2101232,-8.570737527,0.639080387119279
"240",115.2095186,-8.57021837,0.654729713873857
"241",115.2089508,-8.568512147,0.626777274278442
"242",115.2103338,-8.567344405,0.449495276118283
"243",115.2105383,-8.567212402,0.425414675266729
"244",115.2108995,-8.567479445,0.390401592065294
"245",115.2106262,-8.568775057,0.467045336213465
"246",115.2100587,-8.570010927,0.593108717521298
"247",115.2151536,-8.568965408,0.253077508050592
"248",115.2163113,-8.569019677,0.323809129934744
"249",115.2168379,-8.568709782,0.342442747315079
"250",115.2151963,-8.569231178,0.282394960762134
"251",115.205567,-8.568495681,0.98809354797591
"252",115.207226,-8.568958568,0.822774499946149
"253",115.2116761,-8.57435061,0.885551185875003
"254",115.2114047,-8.574812803,0.943802345055479
"255",115.2104308,-8.574503322,0.955564325819991
"256",115.2101781,-8.575158165,1.03274577777269
"257",115.2113091,-8.578413898,1.32717950214853
"258",115.2122322,-8.578266461,1.28895582517479
"259",115.2132508,-8.577585823,1.19825994696901
"260",115.3053589,-8.572970002,1.86587990930563
"261",115.2076807,-8.575980459,1.25410327306542
"262",115.2111871,-8.582185234,1.73644120658614
"263",115.3372127,-8.593499294,2.590910975832
"264",115.319905,-8.595905271,1.13410605752548
"265",115.3221197,-8.594952844,1.19972833212823
"266",115.1404154,-8.610106351,2.02421199548747
"267",115.1681255,-8.610030817,2.01988251148611
"268",115.1294113,-8.619125317,3.32527876683968
"269",115.143761,-8.623454666,3.07040270245706
"270",115.1482168,-8.62360805,2.58464382697627
"271",115.1353552,-8.62595061,3.8417398567266
"272",115.1368544,-8.625830896,3.79648687396434
"273",115.135901,-8.639669499,4.1011335062825
"274",115.1367008,-8.640170381,4.03575099790785
"275",115.1359254,-8.64062651,4.13306400615003
"276",115.1321958,-8.642618645,4.59432921190243
"277",115.1333735,-8.642985263,4.48799050383928
"278",115.132898,-8.643543474,4.55955854548024
"279",115.1228955,-8.65043338,5.8735559452691
"280",115.1217578,-8.650368286,5.98433856530424
"281",115.1225835,-8.648887304,5.835006976647
"282",115.1418946,-8.644940665,3.73615603601077
"283",115.1413304,-8.644540189,3.76836701036171
"284",115.1377949,-8.653763025,4.65660549922283
"285",115.1383476,-8.652212988,4.50474454567735
"286",115.1398988,-8.65104169,4.29045430172709
"287",115.139396,-8.651918517,4.39277071402196
"288",115.1305314,-8.652814049,5.2562976764938
"289",115.1311605,-8.652977148,5.20688596545939
"290",115.1306145,-8.652130188,5.2093882427333
"291",115.1363751,-8.66159118,5.3421669017362
"292",115.1379135,-8.661770327,5.2358477770731
"293",115.1396612,-8.661026676,5.04294444642588
"294",115.1397888,-8.663544295,5.23869449582847
"295",115.1474257,-8.666244687,4.35759243094384
"296",115.1472673,-8.665670355,4.39029991701773
"297",115.1479651,-8.665361127,4.32510637506149
"298",115.1478404,-8.665856192,4.32407032061607
"299",115.1793762,-8.698558398,1.92987496819601
"300",115.3336717,-8.60023765,2.29391486927567
"301",115.3351065,-8.600537619,2.43978693012995
"302",115.3375328,-8.596826158,2.74640808721006
"303",115.3442164,-8.592143067,3.3111371120065
"304",115.3465982,-8.593957324,3.60645420947838
"305",115.3447615,-8.594856082,3.43235670837032
"306",115.344876,-8.590612801,3.35921491865642
"307",115.3459058,-8.593101451,3.51296792196828
"308",115.2076761,-8.708241829,1.18695381008122
"309",115.1866915,-8.706154587,1.00799208306602
"310",115.2066932,-8.705961599,1.22685413766565
"311",115.2340975,-8.69888259,1.90029253398633
"312",115.2348792,-8.6988454,1.98331775211833
"313",115.2396395,-8.695983776,2.58274176593352
"314",115.2074219,-8.694813981,1.54678661354614
"315",115.2346592,-8.691718559,2.01436740350359
"316",115.2395989,-8.689897739,1.96316193617606
"317",115.2369566,-8.690452597,1.92478657406909
"318",115.2319945,-8.689626346,1.76878498875078
"319",115.2319857,-8.689312834,1.7341521966767
"320",115.2349388,-8.688414774,1.65709270609998
"321",115.2363498,-8.688413606,1.689693112274
"322",115.1927445,-8.678552538,0.818631947210473
"323",115.1930167,-8.677679477,0.816898146542136
"324",115.1764794,-8.676426329,1.03200815509599
"325",115.1773218,-8.676469905,0.939885023629965
"326",115.2211179,-8.671563322,0.369361613310157
"327",115.1973927,-8.670596046,1.17070090770015
"328",115.2024428,-8.667970164,1.11484824588786
"329",115.2019816,-8.667798629,1.14837202188085
"330",115.2026386,-8.667357707,1.1742613919565
"331",115.2010966,-8.667376055,1.22642464564158
"332",115.2011622,-8.666933699,1.26915785641254
"333",115.2021551,-8.667207969,1.20469836799457
"334",115.2016342,-8.667095429,1.23436601821896
"335",115.1958152,-8.663396499,0.899597176400639
"336",115.1958361,-8.663188891,0.88270101480258
"337",115.1965821,-8.66318014,0.934462845979661
"338",115.1965853,-8.663392776,0.952370079964716
"339",115.2309044,-8.663275036,0.652837249964457
"340",115.1958258,-8.662980287,0.863858154581094
"341",115.1965615,-8.662967832,0.915538368691304
"342",115.241783,-8.660531393,0.428594662176345
"343",115.2011874,-8.658604613,1.14504079886869
"344",115.2014878,-8.658625703,1.17803216605553
"345",115.2018097,-8.658615607,1.21281496254577
"346",115.2153702,-8.646405813,0.347750904408821
"347",115.2171316,-8.641891961,0.338259088199561
"348",115.2195665,-8.628270953,0.983791790584983
"349",115.2201525,-8.627958045,1.01015770060936
"350",115.2124063,-8.626711544,1.42221293466067
"351",115.2313467,-8.626385864,1.64164374576656
"352",115.2551235,-8.622949794,0.933381205583218
"353",115.2548216,-8.623199165,0.969557678370924
"354",115.2292546,-8.616879962,2.41013509471257
"355",115.2289365,-8.615955422,2.49257792979785
"356",115.1908148,-8.714819727,0.645993222573938
"357",115.1947005,-8.709854237,1.2197938081743
"358",115.1955584,-8.704568519,1.64917846745976
"359",115.194934,-8.702489868,1.77556794514529
"360",115.1928695,-8.709939467,1.04178293482762
"361",115.191458,-8.71034522,0.888547398765082
"362",115.195189,-8.712045332,1.17623394989722
"363",115.1946652,-8.713603833,1.08172050932583
"364",115.1948136,-8.712939684,1.11132626997382
"365",115.205468,-8.715219067,1.80774623227462
"366",115.2424101,-8.699146883,2.77682367059384
"367",115.2453105,-8.70008803,3.07220871017579
"368",115.2465627,-8.698002723,3.11064454262615
"369",115.2431217,-8.694404768,2.57997886393071
"370",115.2429802,-8.692970758,2.43240712896382
"371",115.2432603,-8.691966854,2.35088007139874
"372",115.2426767,-8.691359543,2.26053534840116
"373",115.2439487,-8.690437177,2.24846509113208
"374",115.237529,-8.698306174,2.27941485075747
"375",115.2376059,-8.696303924,2.36154572803723
"376",115.2368272,-8.695036555,2.34045962477603
"377",115.2346354,-8.694883027,2.13467310493832
"378",115.1996615,-8.705097749,1.96080863742887
"379",115.2015164,-8.699547967,1.86006493903748
"380",115.1992034,-8.700805888,2.07474484277784
"381",115.2002933,-8.70103814,1.95211639591914
"382",115.198786,-8.700980172,2.11641597797761
"383",115.2024478,-8.696609853,1.88526902198232
"384",115.2041134,-8.692436717,1.64338371368802
"385",115.2042346,-8.692896703,1.6930761990594
"386",115.2042639,-8.693324028,1.7399950077553
"387",115.2040244,-8.694897337,1.83316828042254
"388",115.2040887,-8.695974877,1.7620236834181
"389",115.2078617,-8.698130902,1.28352790691511
"390",115.207001,-8.697140589,1.42273213391224
"391",115.2061904,-8.703719436,1.27067859837229
"392",115.2076426,-8.696589331,1.40116517573905
"393",115.2067484,-8.694101952,1.65470102375119
"394",115.1917545,-8.696424847,2.19720679111874
"395",115.187393,-8.706981144,0.937545318251387
"396",115.1890126,-8.689730825,1.57898581497669
"397",115.175341,-8.686240466,1.63255099049306
"398",115.1761306,-8.685015242,1.47570942663935
"399",115.1769651,-8.679265346,1.04847967027293
"400",115.1889976,-8.679186639,0.510545151845627
"401",115.1902784,-8.670194139,0.790292438514816
"402",115.2183949,-8.71490473,1.17171722673378
"403",115.1934122,-8.725452186,1.07597747155397
"404",115.1924711,-8.722655541,0.889185078273883
"405",115.191752,-8.716082035,0.756165534745629
"406",115.1887641,-8.700496653,1.66899394839586
"407",115.1815206,-8.69869782,1.85320454335161
"408",115.1929862,-8.700281097,1.86249153590019
"409",115.1910365,-8.705552765,1.25058145120888
"410",115.1907429,-8.706987741,1.10075666009092
"411",115.190144,-8.709075935,0.877945965733568
"412",115.191151,-8.704860502,1.32233937858841
"413",115.191242,-8.713248426,0.721980858998646
"414",115.1924514,-8.698726986,1.99030769414567
"415",115.1986809,-8.70035402,2.14095538751783
"416",115.2020546,-8.705598621,1.72968166170001
"417",115.2019776,-8.705134926,1.73474757638778
"418",115.2024307,-8.706915132,1.70669234515929
"419",115.2020539,-8.704170531,1.72416920957573
"420",115.2031188,-8.702297946,1.6225584913954
"421",115.2119183,-8.710827719,0.961194327786683
"422",115.2115553,-8.709183514,0.8650314551931
"423",115.2119289,-8.705259306,0.645577588928957
"424",115.2301921,-8.696516445,1.62192584234483
"425",115.2346405,-8.696468347,2.05504370088417
"426",115.2346366,-8.698476097,1.97095855355833
"427",115.2421804,-8.704241795,2.69169522397012
"428",115.24064,-8.703163748,2.52547125818063
"429",115.2401948,-8.703380988,2.47540663849435
"430",115.243526,-8.704324176,2.83975434453723
"431",115.2397729,-8.701447552,2.44762369845205
"432",115.2391416,-8.697939507,2.46101439466326
"433",115.2413817,-8.697756463,2.70344511308011
"434",115.2413669,-8.698251201,2.68766490597683
"435",115.2418279,-8.700705587,2.68303834757328
"436",115.2526228,-8.695964556,3.32115160099147
"437",115.2511939,-8.695982893,3.2196627574726
"438",115.2491527,-8.698642954,3.32113856754623
"439",115.2501067,-8.697220171,3.25294846471509
"440",115.2475546,-8.696789389,3.05322618352043
"441",115.2437819,-8.685658415,1.82346723704673
"442",115.2473263,-8.694584554,2.8372592172613
"443",115.2509956,-8.688250401,2.6041273855701
"444",115.2513111,-8.687273383,2.56650848250531
"445",115.2511291,-8.689242911,2.68486414911685
"446",115.2522383,-8.688903627,2.75634731347676
"447",115.2507967,-8.690159106,2.72384547258376
"448",115.249897,-8.690505286,2.6777678236369
"449",115.2458252,-8.68688063,2.07716472951821
"450",115.2399434,-8.692800398,2.27436579844315
"451",115.2399851,-8.694893036,2.49295542318461
"452",115.2392384,-8.692652593,2.23195071713619
"453",115.2392806,-8.694949004,2.47410939158815
"454",115.2384904,-8.690551314,1.98540506304083
"455",115.239345,-8.690531107,2.01682343489919
"456",115.2399101,-8.691409318,2.13032966413847
"457",115.2396922,-8.688527524,1.82982777255656
"458",115.2384807,-8.68802645,1.72446696197674
"459",115.2402471,-8.687889628,1.7950284330594
"460",115.2385502,-8.691678807,2.10538965165922
"461",115.2325265,-8.68726677,1.50717120400084
"462",115.2332371,-8.690442618,1.86045638960173
"463",115.2343084,-8.691156548,1.94823031260959
"464",115.2339915,-8.690691122,1.89358684608159
"465",115.2362864,-8.690292823,1.88984416288752
"466",115.2347767,-8.690810333,1.91639149491322
"467",115.2356705,-8.691841,2.04420397592866
"468",115.2365208,-8.691621347,2.03883617768827
"469",115.2369078,-8.691908615,2.07949605083644
"470",115.237585,-8.691814716,2.08837060578267
"471",115.2359875,-8.69334941,2.21456323045859
"472",115.2370411,-8.692531157,2.14986539099091
"473",115.2370881,-8.693795614,2.28716615438942
"474",115.2345531,-8.693006643,2.15455383525576
"475",115.2293631,-8.696073548,1.57341506397991
"476",115.2148487,-8.6921504,1.38380921995726
"477",115.2140808,-8.692655318,1.3520860162046
"478",115.2147461,-8.690670166,1.3597282305522
"479",115.2133764,-8.69087688,1.3632126150543
"480",115.2130156,-8.689323326,1.18930202343304
"481",115.2062815,-8.694105623,1.69228820822041
"482",115.2068806,-8.696299882,1.48732932517181
"483",115.1944577,-8.694560474,2.22308117067318
"484",115.1954347,-8.688327837,1.60918408570905
"485",115.1919381,-8.677029443,0.684993319938521
"486",115.1924879,-8.674980929,0.737756432896144
"487",115.1887335,-8.67799613,0.400278168068994
"488",115.1752943,-8.685428541,1.57415928331399
"489",115.1745496,-8.684183874,1.54947894113761
"490",115.1748273,-8.68428546,1.5319391905862
"491",115.1742274,-8.674192604,1.29002485281408
"492",115.1761207,-8.662307506,1.73706088573248
"493",115.1764884,-8.663023028,1.72871153845424
"494",115.1809494,-8.669559739,0.875689066728417
"495",115.1853857,-8.665623442,1.12752732703803
"496",115.1963466,-8.67091564,1.23755440819207
"497",115.1931774,-8.67174214,0.924670152715859
"498",115.1928746,-8.673201415,0.826536306967865
"499",115.1928256,-8.672951991,0.831567844452129
"500",115.1917,-8.673314879,0.701800847789196
"501",115.1921465,-8.673860462,0.727133634615457
"502",115.197121,-8.672026372,1.09668704957518
"503",115.1966773,-8.671975184,1.14040800159652
"504",115.1981976,-8.672165731,0.991696922365775
"505",115.197155,-8.673106288,1.03064757313
"506",115.1960964,-8.675860551,1.0362865162437
"507",115.1985925,-8.675612671,0.775693148916842
"508",115.1938642,-8.675042006,0.887582507234936
"509",115.1933873,-8.675519246,0.831656007108049
"510",115.1940377,-8.674531251,0.913605756854116
"511",115.1955107,-8.674620139,1.07281051753511
"512",115.1944258,-8.673735262,0.972741331359056
"513",115.1939922,-8.672961953,0.951217782934977
"514",115.1939308,-8.672356052,0.969232725441299
"515",115.1956178,-8.673016911,1.1199139635902
"516",115.2414712,-8.672984139,0.996611686281474
"517",115.2415288,-8.67238095,0.93397589840085
"518",115.2452854,-8.670410774,0.902630941152905
"519",115.2439949,-8.663283921,0.431714136964165
"520",115.2516146,-8.676934923,1.90358161458906
"521",115.2493678,-8.676970974,1.75273313840945
"522",115.2457762,-8.663578174,0.621575284717439
"523",115.2471199,-8.669562998,0.98012399561019
"524",115.2464679,-8.670353495,0.984865385841459
"525",115.2471621,-8.67040083,1.04374349889748
"526",115.2465012,-8.671892879,1.11422151043219
"527",115.2472128,-8.671417653,1.12636711463549
"528",115.2475977,-8.672693002,1.25943292071149
"529",115.2493351,-8.669364247,1.16955928606143
"530",115.2501516,-8.669978074,1.28143771913171
"531",115.2486524,-8.671445482,1.24305949824869
"532",115.2467996,-8.663606977,0.733654423791322
"533",115.2464271,-8.665031146,0.699518827928098
"534",115.2531516,-8.671337657,1.64252718572675
"535",115.2517043,-8.669971492,1.43059221717532
"536",115.2519529,-8.671636587,1.54664200473598
"537",115.2556551,-8.667947517,1.76026185301768
"538",115.251174,-8.658597635,1.35497547221612
"539",115.25017,-8.659201726,1.22633645714014
"540",115.2497386,-8.658818295,1.20361260489611
"541",115.2522868,-8.657350507,1.52758892750908
"542",115.2520035,-8.668105215,1.37972499782906
"543",115.2533187,-8.673420625,1.7819516823295
"544",115.2551126,-8.666608703,1.67108816068851
"545",115.2543584,-8.665724014,1.5748628844937
"546",115.2533625,-8.660334403,1.51123103690866
"547",115.2629283,-8.658362678,2.19130626115989
"548",115.2588336,-8.663664661,2.05689796235433
"549",115.2552908,-8.662402438,1.67646596395234
"550",115.2556793,-8.66225154,1.72082475991902
"551",115.2744417,-8.647490574,2.55507695536687
"552",115.2515953,-8.654221043,1.36910614242403
"553",115.245676,-8.657056684,0.983922848510672
"554",115.252292,-8.700488541,3.68656166540195
"555",115.2562723,-8.658115328,1.86168342822428
"556",115.2576543,-8.656139525,1.70168963424713
"557",115.2501905,-8.652133742,1.15376118536799
"558",115.2655215,-8.644296802,1.52022442169321
"559",115.2661008,-8.644670235,1.59059395735832
"560",115.2671912,-8.643749014,1.69277790592725
"561",115.2710946,-8.647485912,2.19954309778086
"562",115.2753588,-8.64579353,2.61528812139614
"563",115.2574274,-8.650752942,1.1559961702911
"564",115.2597956,-8.640301012,0.882378260086357
"565",115.2499511,-8.672830559,1.45164231374937
"566",115.2492083,-8.675812865,1.63922412037984
"567",115.2593892,-8.650731502,1.28044661085856
"568",115.2623597,-8.648139411,1.34238326742417
"569",115.2605466,-8.641908718,0.948347360131363
"570",115.2629068,-8.63894704,1.24993243685504
"571",115.2625635,-8.638037833,1.24381099910408
"572",115.2615347,-8.652646935,1.59506076037403
"573",115.2468259,-8.641555139,0.562755931494937
"574",115.231489,-8.647922049,0.384349645310897
"575",115.2043307,-8.645179943,0.612898949616478
"576",115.2045535,-8.644511831,0.576950169452579
"577",115.1841967,-8.65019953,1.04607077798163
"578",115.1838139,-8.649944497,1.09586810458446
"579",115.2313078,-8.706796553,1.51983568460523
"580",115.1805983,-8.635812914,1.33980609263404
"581",115.1805188,-8.633893658,1.2068583144634
"582",115.185289,-8.624331811,1.552322328227
"583",115.1817814,-8.622370772,1.31445789427447
"584",115.1968024,-8.627996207,0.637944025029297
"585",115.1978298,-8.627755049,0.57221363480415
