lon,lat
115.191151,-8.704860502
115.191242,-8.713248426
115.1924514,-8.698726986
115.1986809,-8.70035402
115.2020546,-8.705598621
115.2019776,-8.705134926
115.2024307,-8.706915132
115.2020539,-8.704170531
115.2031188,-8.702297946
115.2119183,-8.710827719
115.2115553,-8.709183514
115.2119289,-8.705259306
115.2301921,-8.696516445
115.2346405,-8.696468347
115.2346366,-8.698476097
115.2421804,-8.704241795
115.24064,-8.703163748
115.2401948,-8.703380988
115.243526,-8.704324176
115.2397729,-8.701447552
115.2391416,-8.697939507
115.2413817,-8.697756463
115.2413669,-8.698251201
115.2418279,-8.700705587
115.2526228,-8.695964556
115.2511939,-8.695982893
115.2491527,-8.698642954
115.2501067,-8.697220171
115.2475546,-8.696789389
115.2437819,-8.685658415
115.2473263,-8.694584554
115.2509956,-8.688250401
115.2513111,-8.687273383
115.2511291,-8.689242911
115.2522383,-8.688903627
115.2507967,-8.690159106
115.249897,-8.690505286
115.2458252,-8.68688063
115.2399434,-8.692800398
115.2399851,-8.694893036
115.2392384,-8.692652593
115.2392806,-8.694949004
115.2384904,-8.690551314
115.239345,-8.690531107
115.2399101,-8.691409318
115.2396922,-8.688527524
115.2384807,-8.68802645
115.2402471,-8.687889628
115.2385502,-8.691678807
115.2325265,-8.68726677
115.2332371,-8.690442618
115.2343084,-8.691156548
115.2339915,-8.690691122
115.2362864,-8.690292823
115.2347767,-8.690810333
115.2356705,-8.691841
115.2365208,-8.691621347
115.2369078,-8.691908615
115.237585,-8.691814716
115.2359875,-8.69334941
115.2370411,-8.692531157
115.2370881,-8.693795614
115.2345531,-8.693006643
115.2293631,-8.696073548
115.2148487,-8.6921504
115.2140808,-8.692655318
115.2147461,-8.690670166
115.2133764,-8.69087688
115.2130156,-8.689323326
115.2062815,-8.694105623
115.2068806,-8.696299882
115.1944577,-8.694560474
115.1954347,-8.688327837
115.1919381,-8.677029443
115.1924879,-8.674980929
115.1887335,-8.67799613
115.1752943,-8.685428541
115.1745496,-8.684183874
115.1748273,-8.68428546
115.1742274,-8.674192604
115.1761207,-8.662307506
115.1764884,-8.663023028
115.1809494,-8.669559739
115.1853857,-8.665623442
115.1963466,-8.67091564
115.1931774,-8.67174214
115.1928746,-8.673201415
115.1928256,-8.672951991
115.1917,-8.673314879
115.1921465,-8.673860462
115.197121,-8.672026372
115.1966773,-8.671975184
115.1981976,-8.672165731
115.197155,-8.673106288
115.1960964,-8.675860551
115.1985925,-8.675612671
115.1938642,-8.675042006
115.1933873,-8.675519246
115.1940377,-8.674531251
115.1955107,-8.674620139
115.1944258,-8.673735262
115.1939922,-8.672961953
115.1939308,-8.672356052
115.1956178,-8.673016911
115.2414712,-8.672984139
115.2415288,-8.67238095
115.2452854,-8.670410774
115.2439949,-8.663283921
115.2516146,-8.676934923
115.2493678,-8.676970974
115.2457762,-8.663578174
115.2471199,-8.669562998
115.2464679,-8.670353495
115.2471621,-8.67040083
115.2465012,-8.671892879
115.2472128,-8.671417653
115.2475977,-8.672693002
115.2493351,-8.669364247
115.2501516,-8.669978074
115.2486524,-8.671445482
115.2467996,-8.663606977
115.2464271,-8.665031146
115.2531516,-8.671337657
115.2517043,-8.669971492
115.2519529,-8.671636587
115.2556551,-8.667947517
115.251174,-8.658597635
115.25017,-8.659201726
115.2497386,-8.658818295
115.2522868,-8.657350507
115.2520035,-8.668105215
115.2533187,-8.673420625
115.2551126,-8.666608703
115.2543584,-8.665724014
115.2533625,-8.660334403
115.2629283,-8.658362678
115.2588336,-8.663664661
115.2552908,-8.662402438
115.2556793,-8.66225154
115.2744417,-8.647490574
115.2515953,-8.654221043
115.245676,-8.657056684
115.252292,-8.700488541
115.2562723,-8.658115328
115.2576543,-8.656139525
115.2501905,-8.652133742
115.2655215,-8.644296802
115.2661008,-8.644670235
115.2671912,-8.643749014
115.2710946,-8.647485912
115.2753588,-8.64579353
115.2574274,-8.650752942
115.2597956,-8.640301012
115.2499511,-8.672830559
115.2492083,-8.675812865
115.2593892,-8.650731502
115.2623597,-8.648139411
115.2605466,-8.641908718
115.2629068,-8.63894704
115.2625635,-8.638037833
115.2615347,-8.652646935
115.2468259,-8.641555139
115.231489,-8.647922049
115.2043307,-8.645179943
115.2045535,-8.644511831
115.1841967,-8.65019953
115.1838139,-8.649944497
115.2313078,-8.706796553
115.1805983,-8.635812914
115.1805188,-8.633893658
115.185289,-8.624331811
115.1817814,-8.622370772
115.1968024,-8.627996207
115.1978298,-8.627755049
115.1980545,-8.62882905
115.1973518,-8.628316856
115.1971489,-8.628581219
115.1984109,-8.627623828
115.2107556,-8.627409478
115.2111596,-8.628045102
115.2166122,-8.623935428
115.2182185,-8.61359138
115.2175302,-8.613227886
115.2131724,-8.625297773
115.2185584,-8.627436547
115.2363211,-8.631534129
115.2334256,-8.626624609
115.2310273,-8.627817508
115.2330597,-8.627852312
115.2326495,-8.628270933
115.2470603,-8.638507173
115.2524974,-8.628629596
115.2514457,-8.628779475
115.2528328,-8.626582387
115.25277,-8.626295143
115.2451397,-8.619455372
115.2352312,-8.625388698
115.234941,-8.624998757
115.2312633,-8.618222115
115.2311242,-8.617564539
115.2364887,-8.61249466
115.2419789,-8.612066882
115.238774,-8.603960714
115.2383323,-8.604156616
115.2380037,-8.603844017
115.2179152,-8.622684628
115.2194472,-8.621407234
115.2215245,-8.619366912
115.2259316,-8.608453773
115.2265942,-8.607686739
115.2267928,-8.607494593
115.2148593,-8.608559844
115.2061043,-8.615895208
115.2018897,-8.614385965
115.2052891,-8.609742389
115.2087669,-8.609931457
115.2067577,-8.610030962
115.1946449,-8.623653421
115.192237,-8.620051428
115.1926379,-8.618705641
115.1941383,-8.62104032
115.1829641,-8.615237767
115.1832586,-8.614804493
115.1870764,-8.61461187
115.1881202,-8.613301904
115.1793138,-8.622410995
115.193271,-8.606610048
115.1932645,-8.607573098
115.1996175,-8.608276823
115.1996632,-8.608086735
115.2087616,-8.609237045
115.2085207,-8.609420863
115.210858,-8.61097629
115.2100447,-8.608856326
115.2106358,-8.606911631
115.2099171,-8.607290366
115.2120397,-8.597272071
115.2171769,-8.601577367
115.2182918,-8.601744626
115.2178172,-8.602555175
115.2183288,-8.604502973
115.2176946,-8.604685733
115.2175591,-8.603918048
115.2181595,-8.605233901
115.2192128,-8.604703526
115.220056,-8.602616742
115.2171248,-8.605286467
115.2167869,-8.604958059
115.2165983,-8.605267583
115.2223463,-8.602740586
115.2217607,-8.602967794
115.210117,-8.603743101
115.2095717,-8.604556683
115.2114256,-8.604525335
115.2221754,-8.59720761
115.2227918,-8.602010408
115.2300989,-8.610285885
115.2315162,-8.604618294
115.2321955,-8.605535885
115.2313096,-8.605060036
115.1979863,-8.707869931
115.1969557,-8.708213482
115.17184,-8.793131706
115.1489409,-8.78729588
115.1483045,-8.787728227
115.1488203,-8.785309337
115.1401161,-8.789131795
115.1449532,-8.670858176
115.144645,-8.670105477
115.1456609,-8.670252795
115.1663562,-8.666662731
115.1726623,-8.656723448
115.149808,-8.617155987
115.150507,-8.617578159
115.1723605,-8.577178381
115.1732251,-8.57753298
115.1743876,-8.571596924
115.2064305,-8.579013706
115.204274,-8.579400286
115.2038346,-8.578416324
115.2049316,-8.577904575
115.2034111,-8.577997626
115.2029824,-8.577674067
115.2024567,-8.577753389
115.2074254,-8.577588393
115.2551229,-8.586541129
115.3200183,-8.57834453
115.2798892,-8.508854752
115.2779649,-8.513862547
115.2777669,-8.513200928
115.2781122,-8.513946011
115.2096577,-8.565533696
115.2081834,-8.565451893
115.2111272,-8.564469055
115.2112804,-8.563676622
115.2116348,-8.563853927
115.211516,-8.564996583
115.2238838,-8.539384435
115.3280582,-8.592423112
115.1704762,-8.825400932
115.1674469,-8.657852904
115.1810678,-8.702510832
115.1843848,-8.81573618
115.1836587,-8.81747197
115.1834604,-8.819164967
115.182677,-8.820407676
115.182701,-8.819237564
115.1837654,-8.816268934
115.1833207,-8.816664799
115.1831667,-8.816440198
115.182964,-8.817171446
115.1763672,-8.69837548
115.1746643,-8.697935073
115.1728119,-8.697188231
115.1736678,-8.697496465
115.1749375,-8.697058416
115.1755288,-8.698025916
115.1995223,-8.833478954
115.1364457,-8.810689062
115.1459141,-8.621524806
115.1469342,-8.620779161
115.206167,-8.608725896
115.2565098,-8.641166232
115.2550083,-8.691995382
115.2556618,-8.693106427
115.2577757,-8.638627735
115.2547101,-8.692886585
115.2664787,-8.647398332
115.2654088,-8.647329162
115.2662874,-8.646539479
115.2618617,-8.637355275
115.2646239,-8.640203857
115.2643643,-8.639429055
115.2678526,-8.638307723
115.2668909,-8.63782921
115.2714029,-8.640363033
115.2584403,-8.652634214
115.2548533,-8.669319025
115.2392176,-8.686626299
